Order ID,Customer Last Name,Customer First Name,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,State,Manufacturer Price,Sale Price,Total Profit (GMROI),Sales Agent,Return Reason
2036,Morris,Kason,1269,Books,2022-11-24,19,Shipped,SC,1245,1612,367,Brian,
2037,Avery,Aspen,1270,Pets,2022-11-21,7,Shipped,NC,1460,1764,304,Priscilla,
2038,Fitzgerald,Cade,1271,Electronics,2022-11-28,2,Shipped,NC,750,832,82,Brian,
2039,Sharp,Collins,1272,Clothing,2022-11-29,3,Shipped,GA,1150,1396,246,Kelly,
2040,Richmond,Jayce,1273,Home & Kitchen,2022-11-01,14,Shipped,SC,755,894,139,Kelly,
2041,Hinton,Josiah,1274,Pets,2022-11-21,4,Cancelled,GA,1295,1617,322,Brian,Defective
2042,Morales,Helen,1275,Personal Care,2022-11-26,11,Delivered,FL,735,854,119,Brian,
2043,Mccormick,Alani,1276,Sports & Outdoors,2022-11-04,13,In Transit,LA,780,909,129,Terrence,
2044,Winters,Francis,1277,Sports & Outdoors,2022-11-23,5,Shipped,SC,80,97,17,Kelly,
2045,Ochoa,Wyatt,1278,Sports & Outdoors,2022-11-10,15,Shipped,NC,1230,1513,283,Brian,
2046,Rollins,Leah,1279,Clothing,2022-11-23,13,Shipped,SC,690,883,193,Daniel,
2047,Buck,Kane,1280,Pets,2022-11-05,8,Shipped,FL,550,699,149,Kelly,
2048,Blevins,Madilyn,1281,Electronics,2022-11-27,16,Delivered,AL,1285,1446,161,Daniel,
2049,Parsons,Jared,1282,Books,2022-11-03,2,Delivered,FL,570,708,138,Brian,
2050,Flores,Jackson,1283,Electronics,2022-11-20,8,Delivered,FL,1305,1562,257,Priscilla,
2051,Collier,Abigail,1284,Home & Kitchen,2022-11-21,15,Delivered,SC,1415,1581,166,Terrence,
2052,Harvey,Greyson,1285,Clothing,2022-11-18,19,In Transit,FL,730,903,173,Terrence,
2053,Hunter,Luca,1286,Books,2022-11-20,5,Delivered,SC,1480,1772,292,Brian,
2054,Morris,Mariana,1287,Home & Kitchen,2022-11-15,15,Shipped,AL,80,93,13,Kelly,
2055,Mcdaniel,Eliza,1288,Clothing,2022-11-28,19,Cancelled,AL,305,379,74,Priscilla,Quality Issue
2056,Atkins,Molly,1289,Sports & Outdoors,2022-11-13,16,In Transit,SC,1420,1695,275,Priscilla,
2057,Maldonado,Arielle,1290,Personal Care,2022-11-14,19,Shipped,GA,145,168,23,Brian,
2058,Trevino,Demi,1291,Sports & Outdoors,2022-11-01,5,Delivered,AL,680,784,104,Kelly,
2059,Collier,Mckenna,1292,Electronics,2022-11-18,9,Shipped,GA,310,375,65,Terrence,
2060,Baldwin,Adalynn,1293,Pets,2022-11-26,19,Shipped,FL,1165,1292,127,Priscilla,
2061,Silva,Preston,1294,Pets,2022-11-01,9,Delivered,LA,1260,1428,168,Brian,
2062,Watts,Bailey,1295,Books,2022-11-22,14,Delivered,AL,555,716,161,Daniel,
2063,Russell,Bentley,1296,Electronics,2022-11-20,16,Delivered,AL,285,345,60,Daniel,
2064,Harrington,Lillian,1297,Electronics,2022-11-25,2,Delivered,GA,1440,1757,317,Priscilla,
2065,Fleming,Kayden,1298,Sports & Outdoors,2022-11-05,15,Shipped,GA,805,1028,223,Daniel,
2066,Hayden,Manuel,1299,Pets,2022-11-26,2,Delivered,NC,290,360,70,Terrence,
2067,Nicholson,Hattie,1300,Personal Care,2022-11-05,15,Cancelled,GA,880,1011,131,Kelly,Received Wrong Item
2068,Guerra,Legacy,1301,Books,2022-11-02,6,Cancelled,SC,1045,1215,170,Terrence,Received Wrong Item
2069,Correa,Brantley,1302,Electronics,2022-11-22,13,Shipped,LA,895,992,97,Priscilla,
2070,Carey,Rosie,1303,Pets,2022-11-12,10,Shipped,NC,305,344,39,Priscilla,
2071,Morales,Heaven,1304,Books,2022-11-28,1,In Transit,AL,820,995,175,Brian,
2072,Carroll,Chance,1305,Personal Care,2022-11-14,18,Delivered,SC,65,74,9,Priscilla,
2073,Bautista,Parker,1306,Sports & Outdoors,2022-11-10,7,Shipped,SC,275,351,76,Terrence,
2074,Fox,Kamari,1307,Clothing,2022-11-03,1,Shipped,AL,1320,1587,267,Brian,
2075,Wong,Emerson,1308,Electronics,2022-11-06,14,Delivered,FL,470,596,126,Kelly,
2076,Rubio,Tatum,1309,Clothing,2022-11-22,5,Delivered,FL,400,510,110,Terrence,
2077,Sanchez,Sarai,1310,Home & Kitchen,2022-11-14,10,Delivered,GA,615,790,175,Terrence,
2078,Dean,Gunner,1311,Sports & Outdoors,2022-11-30,5,Shipped,AL,1125,1404,279,Daniel,
2079,Pham,Willa,1312,Electronics,2022-11-13,17,Delivered,NC,455,527,72,Brian,
2080,Mata,Cooper,1313,Pets,2022-11-09,10,Cancelled,GA,1325,1550,225,Kelly,Late Delivery
2081,Mason,Jude,1314,Electronics,2022-11-21,20,In Transit,FL,1290,1602,312,Brian,
2082,Woodard,Ari,1315,Personal Care,2022-11-24,14,Shipped,NC,690,854,164,Terrence,
2083,Watson,Alessandra,1316,Clothing,2022-11-05,13,Delivered,NC,1035,1190,155,Daniel,
2084,Coleman,Callen,1317,Pets,2022-11-12,10,Delivered,LA,1225,1565,340,Daniel,
2085,Clay,Aria,1318,Pets,2022-11-16,19,Shipped,AL,590,713,123,Kelly,
2086,Truong,Nina,1319,Pets,2022-11-22,17,Delivered,AL,890,1013,123,Kelly,
2087,Saunders,Freya,1320,Books,2022-11-20,11,Shipped,LA,635,765,130,Brian,
2088,Ballard,Amir,1321,Clothing,2022-11-19,5,Shipped,NC,375,420,45,Kelly,
2089,Weber,Harvey,1322,Electronics,2022-11-02,12,Shipped,FL,550,699,149,Terrence,
2090,Delarosa,Joaquin,1323,Books,2022-11-02,8,Shipped,LA,145,188,43,Brian,
2091,Gallagher,Adaline,1324,Books,2022-11-19,1,Shipped,SC,140,156,16,Priscilla,
2092,Rosales,Legacy,1325,Clothing,2022-11-03,15,In Transit,NC,1455,1620,165,Priscilla,
2093,Luna,Denver,1326,Clothing,2022-11-24,18,Delivered,AL,1275,1532,257,Kelly,
2094,Jaramillo,Emanuel,1327,Home & Kitchen,2022-11-05,18,Shipped,AL,1470,1641,171,Kelly,
2095,Crawford,Hugo,1328,Sports & Outdoors,2022-11-22,5,Cancelled,SC,1255,1400,145,Terrence,Quality Issue
2096,Austin,Margaret,1329,Personal Care,2022-11-23,9,Delivered,AL,485,574,89,Priscilla,
2097,Weiss,Raphael,1330,Clothing,2022-11-26,2,Cancelled,LA,1270,1518,248,Priscilla,Received Wrong Item
2098,Cardenas,Myles,1331,Sports & Outdoors,2022-11-04,10,Delivered,SC,875,973,98,Brian,
2099,Cruz,Alexis,1332,Sports & Outdoors,2022-11-20,18,Delivered,NC,565,647,82,Daniel,
2100,Mcbride,Ellis,1333,Personal Care,2022-11-06,7,Delivered,NC,325,373,48,Brian,
2101,Singh,Zuri,1334,Clothing,2022-11-25,9,Shipped,AL,320,413,93,Terrence,
2102,Winters,Annie,1335,Electronics,2022-11-11,7,Shipped,NC,985,1261,276,Kelly,
2103,Garcia,Dakota,1336,Books,2022-11-04,2,Shipped,NC,1460,1692,232,Kelly,
2104,Mcbride,Luke,1337,Pets,2022-11-27,17,Shipped,GA,1025,1225,200,Daniel,
2105,Frye,Jasiah,1338,Clothing,2022-11-17,17,Delivered,GA,760,860,100,Terrence,
2106,Xiong,Selah,1339,Electronics,2022-11-29,17,Shipped,NC,260,289,29,Daniel,
2107,Pearson,Amira,1340,Electronics,2022-11-22,13,In Transit,NC,350,439,89,Brian,
2108,Castaneda,Rylee,1341,Home & Kitchen,2022-11-21,12,Delivered,SC,700,827,127,Brian,
2109,Jarvis,Adelina,1342,Sports & Outdoors,2022-11-07,17,In Transit,GA,315,381,66,Brian,
2110,Fields,Adelynn,1343,Electronics,2022-11-15,9,Shipped,LA,530,677,147,Kelly,
2111,Keller,Miguel,1344,Sports & Outdoors,2022-11-06,15,Shipped,LA,410,531,121,Priscilla,
2112,Rosales,Clara,1345,Clothing,2022-11-13,17,In Transit,SC,1040,1341,301,Brian,
2113,Ali,Ronin,1346,Home & Kitchen,2022-11-10,14,Shipped,NC,235,275,40,Terrence,
2114,Bartlett,Joshua,1347,Personal Care,2022-11-25,11,In Transit,LA,230,296,66,Daniel,
2115,Gallagher,Kate,1348,Home & Kitchen,2022-11-27,16,Delivered,LA,20,24,4,Brian,
2116,Flynn,Daphne,1349,Books,2022-11-09,10,Shipped,LA,840,924,84,Priscilla,
2117,Maldonado,Elise,1350,Pets,2022-11-06,9,Delivered,AL,100,129,29,Brian,
2118,Townsend,Charles,1351,Books,2022-11-24,3,Delivered,GA,585,735,150,Priscilla,
2119,Pollard,Rory,1352,Personal Care,2022-11-16,13,Shipped,FL,450,522,72,Daniel,
2120,Clark,Zion,1353,Pets,2022-11-27,17,Shipped,LA,710,794,84,Priscilla,
2121,Randolph,Joaquin,1354,Books,2022-11-14,14,Shipped,SC,470,565,95,Kelly,
2122,Guerra,Edgar,1355,Personal Care,2022-11-13,9,Shipped,GA,400,458,58,Kelly,
2123,Johnston,Ace,1356,Electronics,2022-11-29,20,Delivered,GA,940,1181,241,Priscilla,
2124,Kemp,Amy,1357,Clothing,2022-11-05,5,Shipped,AL,375,420,45,Kelly,
2125,Berger,Avianna,1358,Personal Care,2022-11-30,17,Shipped,FL,1465,1802,337,Kelly,
2126,Hogan,Bryce,1359,Pets,2022-11-17,19,Delivered,SC,1065,1278,213,Brian,
2127,Castaneda,Princeton,1360,Sports & Outdoors,2022-11-22,3,In Transit,AL,1035,1185,150,Priscilla,
2128,Griffin,Isabella,1361,Electronics,2022-11-05,19,Delivered,SC,795,952,157,Brian,
2129,Costa,Charlie,1362,Sports & Outdoors,2022-11-08,3,In Transit,NC,485,545,60,Terrence,
2130,Schmitt,Aliyah,1363,Sports & Outdoors,2022-11-03,12,Delivered,SC,815,999,184,Terrence,
2131,Holloway,Raven,1364,Pets,2022-11-21,1,Shipped,NC,1220,1519,299,Terrence,
2132,Kirby,Malik,1365,Personal Care,2022-11-28,13,Shipped,NC,855,952,97,Priscilla,
2133,Schwartz,Kylo,1366,Pets,2022-11-19,9,Delivered,GA,130,149,19,Brian,
2134,Salazar,Jeremy,1367,Home & Kitchen,2022-11-20,17,Shipped,NC,285,332,47,Terrence,
2135,Bartlett,Oscar,1368,Home & Kitchen,2022-11-06,7,Shipped,SC,150,169,19,Daniel,
2136,Montgomery,Harvey,1369,Pets,2022-11-24,18,Delivered,SC,1255,1501,246,Priscilla,
2137,Vo,Kai,1370,Pets,2022-11-03,11,Delivered,LA,1475,1664,189,Priscilla,
2138,Velazquez,Nico,1371,Books,2022-11-20,18,Shipped,LA,855,1040,185,Terrence,
2139,Vasquez,Lucy,1372,Home & Kitchen,2022-11-03,1,In Transit,LA,1185,1346,161,Kelly,
2140,Shepherd,Charli,1373,Clothing,2022-11-11,12,Delivered,SC,255,294,39,Daniel,
2141,Meyer,Evie,1374,Clothing,2022-11-27,2,Delivered,NC,470,572,102,Terrence,
2142,Powell,Brooke,1375,Personal Care,2022-11-19,12,Shipped,NC,85,99,14,Priscilla,
2143,Walton,Erick,1376,Personal Care,2022-11-04,3,Shipped,LA,505,647,142,Terrence,
2144,Guzman,Emery,1377,Books,2022-11-18,4,Cancelled,FL,760,914,154,Daniel,Received Wrong Item
2145,Rose,Annabelle,1378,Pets,2022-11-18,13,Delivered,SC,215,275,60,Brian,
2146,Schmidt,Spencer,1379,Personal Care,2022-11-06,4,Shipped,AL,1070,1259,189,Kelly,
2147,Walter,Callie,1380,Clothing,2022-11-19,18,Shipped,AL,1215,1433,218,Terrence,
2148,Chavez,Cecilia,1381,Home & Kitchen,2022-11-13,1,Cancelled,AL,705,915,210,Priscilla,Unsatisfied
2149,Blackwell,Finley,1382,Sports & Outdoors,2022-11-14,19,In Transit,LA,1465,1889,424,Priscilla,
2150,Johnston,Faith,1383,Personal Care,2022-11-15,17,Shipped,NC,610,729,119,Brian,
2151,Solis,Mary,1384,Pets,2022-11-28,3,Delivered,LA,1130,1358,228,Terrence,
2152,Jacobs,Abel,1385,Books,2022-11-17,12,In Transit,SC,925,1036,111,Kelly,
2153,Acevedo,Lewis,1386,Personal Care,2022-11-07,3,Delivered,FL,1010,1206,196,Priscilla,
2154,Keller,Annalise,1387,Clothing,2022-11-17,18,Shipped,LA,1355,1490,135,Brian,
2155,Cohen,London,1388,Personal Care,2022-11-29,10,Delivered,NC,315,374,59,Terrence,
2156,Espinosa,Myla,1389,Books,2022-11-12,18,Delivered,SC,280,359,79,Kelly,
2157,Watts,Dakota,1390,Personal Care,2022-11-30,14,Shipped,FL,1155,1337,182,Priscilla,
2158,Thornton,Bodie,1391,Sports & Outdoors,2022-11-21,4,Cancelled,LA,215,238,23,Priscilla,Defective
2159,Hunter,Abigail,1392,Clothing,2022-11-01,1,Delivered,LA,1460,1729,269,Kelly,
2160,Ross,Delilah,1393,Personal Care,2022-11-02,2,Cancelled,AL,495,570,75,Kelly,Defective
2161,Mckay,Serena,1394,Books,2022-11-08,17,Shipped,FL,1145,1260,115,Brian,
2162,Rubio,Asher,1395,Sports & Outdoors,2022-11-15,19,Delivered,LA,325,391,66,Daniel,
2163,Galindo,Shiloh,1396,Home & Kitchen,2022-11-17,14,Delivered,NC,935,1047,112,Daniel,
2164,Aguilar,Veronica,1397,Pets,2022-11-01,14,Cancelled,LA,700,806,106,Priscilla,Defective
2165,Mahoney,Selah,1398,Books,2022-11-20,1,Cancelled,AL,1375,1687,312,Priscilla,Unsatisfied
2166,Reed,Jayden,1399,Clothing,2022-11-28,20,Shipped,NC,360,447,87,Priscilla,
2167,Carpenter,Jordan,1400,Clothing,2022-11-16,3,Delivered,AL,115,133,18,Terrence,
2168,Stokes,Jace,1401,Sports & Outdoors,2022-11-02,12,Delivered,AL,1240,1371,131,Brian,
2169,Barrera,Ari,1402,Books,2022-11-24,20,In Transit,AL,260,287,27,Terrence,
2170,Pitts,Michelle,1403,Electronics,2022-11-02,8,Shipped,NC,1165,1327,162,Kelly,
2171,Christian,Brantley,1404,Electronics,2022-11-12,2,Delivered,NC,690,823,133,Brian,
2172,Mccall,Saylor,1405,Home & Kitchen,2022-11-03,7,Delivered,AL,710,875,165,Brian,
2173,Martinez,Samantha,1406,Clothing,2022-11-03,6,Cancelled,FL,250,291,41,Terrence,Late Delivery
2174,Acosta,Willa,1407,Personal Care,2022-11-10,12,Shipped,FL,680,832,152,Kelly,
2175,Jaramillo,Camilla,1408,Home & Kitchen,2022-11-25,10,Cancelled,GA,720,805,85,Priscilla,Late Delivery
2176,Rivers,Devin,1409,Home & Kitchen,2022-11-09,3,Delivered,FL,860,1079,219,Terrence,
2177,Hoffman,Melissa,1410,Home & Kitchen,2022-11-07,15,In Transit,AL,135,152,17,Kelly,
2178,Horn,Mabel,1411,Electronics,2022-11-30,12,Cancelled,NC,1370,1639,269,Brian,Late Delivery
2179,Schmitt,Daniela,1412,Electronics,2022-11-09,7,Cancelled,NC,530,657,127,Priscilla,Received Wrong Item
2180,Bradshaw,Dax,1413,Personal Care,2022-11-27,20,Cancelled,LA,1035,1336,301,Priscilla,Received Wrong Item
2181,Boone,Aitana,1414,Home & Kitchen,2022-11-22,13,Delivered,GA,565,650,85,Daniel,
2182,Roy,Patrick,1415,Clothing,2022-11-08,3,Delivered,LA,995,1171,176,Priscilla,
2183,Mccarthy,Calvin,1416,Pets,2022-11-21,9,Delivered,FL,750,843,93,Terrence,
2184,Everett,Lyra,1417,Clothing,2022-11-07,13,Delivered,AL,450,516,66,Kelly,
2185,Alvarado,Zayn,1418,Clothing,2022-11-23,19,Delivered,NC,1465,1623,158,Terrence,
2186,Lynch,Xander,1419,Pets,2022-11-22,13,Shipped,LA,930,1176,246,Terrence,
2187,Escobar,Declan,1420,Personal Care,2022-11-30,14,Cancelled,FL,490,593,103,Terrence,Received Wrong Item
2188,Fisher,Zara,1421,Sports & Outdoors,2022-11-05,6,Delivered,SC,625,805,180,Priscilla,
2189,Gould,Lyra,1422,Electronics,2022-11-12,7,Delivered,AL,1495,1672,177,Daniel,
2190,Contreras,Addison,1423,Pets,2022-11-04,14,Delivered,FL,335,431,96,Terrence,
2191,Burke,Charles,1424,Home & Kitchen,2022-11-01,19,Cancelled,GA,665,777,112,Kelly,Unsatisfied
2192,Owens,Maximus,1425,Home & Kitchen,2022-11-21,18,Shipped,SC,180,226,46,Daniel,
2193,Foster,Sadie,1426,Books,2022-11-24,3,Delivered,LA,450,572,122,Priscilla,
2194,Carpenter,Sloane,1427,Electronics,2022-11-10,7,Delivered,NC,1175,1361,186,Priscilla,
2195,Reyna,Heidi,1428,Clothing,2022-11-11,4,Shipped,FL,100,129,29,Kelly,
2196,Weaver,Hallie,1429,Pets,2022-11-19,17,Delivered,SC,35,45,10,Terrence,
2197,Jensen,Jason,1430,Sports & Outdoors,2022-11-19,20,Shipped,FL,1000,1267,267,Terrence,
2198,Ayala,Elaina,1431,Sports & Outdoors,2022-11-02,13,Delivered,FL,290,351,61,Brian,
2199,Walton,Genevieve,1432,Sports & Outdoors,2022-11-20,6,Shipped,LA,445,570,125,Priscilla,
2200,Kirk,Mathias,1433,Books,2022-11-14,8,In Transit,GA,1425,1598,173,Priscilla,
2201,Terrell,Isabelle,1434,Clothing,2022-11-03,9,Shipped,NC,305,336,31,Daniel,
2202,Norris,Kobe,1435,Personal Care,2022-11-02,19,Shipped,FL,305,373,68,Priscilla,
2203,Huerta,Avianna,1436,Sports & Outdoors,2022-11-08,12,Delivered,NC,1255,1599,344,Terrence,
2204,Hail,Raymond,1437,Electronics,2022-11-18,19,Delivered,NC,945,1062,117,Kelly,
2205,Bauer,Melanie,1438,Clothing,2022-11-10,11,Delivered,AL,560,686,126,Priscilla,
2206,English,Jordan,1439,Electronics,2022-11-28,15,Shipped,AL,610,777,167,Priscilla,
2207,Allen,Dakota,1440,Pets,2022-11-12,12,Delivered,AL,1120,1382,262,Brian,
2208,Benson,Victor,1441,Clothing,2022-11-08,10,Delivered,SC,165,186,21,Priscilla,
2209,Blankenship,Gabriel,1442,Home & Kitchen,2022-11-27,16,Shipped,SC,595,730,135,Brian,
2210,Cunningham,Julia,1443,Pets,2022-11-03,12,Shipped,SC,170,209,39,Brian,
2211,Cantu,Callen,1444,Personal Care,2022-11-24,10,Shipped,AL,1435,1864,429,Kelly,
2212,Stewart,Nylah,1445,Books,2022-11-30,11,Shipped,SC,1200,1406,206,Terrence,
2213,Rich,Paul,1446,Home & Kitchen,2022-11-17,14,Delivered,LA,880,1042,162,Terrence,
2214,Monroe,Marco,1447,Electronics,2022-11-06,15,In Transit,AL,840,993,153,Daniel,
2215,Cherry,Diego,1448,Personal Care,2022-11-19,4,Cancelled,GA,1355,1606,251,Brian,Quality Issue
2216,Mitchell,Ailani,1449,Pets,2022-11-20,9,Delivered,FL,1325,1645,320,Terrence,
2217,Dunlap,Amira,1450,Pets,2022-11-23,9,Delivered,AL,495,574,79,Kelly,
2218,Thornton,Alaina,1451,Pets,2022-11-11,20,In Transit,FL,395,436,41,Priscilla,
2219,Baker,King,1452,Personal Care,2022-11-17,17,Delivered,SC,620,759,139,Terrence,
2220,Sierra,Dante,1453,Sports & Outdoors,2022-11-26,13,Delivered,LA,1400,1568,168,Terrence,
2221,Griffith,Kashton,1454,Books,2022-11-17,13,Shipped,NC,1085,1360,275,Kelly,
2222,James,Madison,1455,Electronics,2022-11-06,3,Cancelled,LA,260,293,33,Terrence,Defective
2223,Miles,Lewis,1456,Electronics,2022-11-09,5,Shipped,FL,1425,1591,166,Terrence,
2224,Booth,Karter,1457,Sports & Outdoors,2022-11-27,4,Delivered,SC,1240,1426,186,Kelly,
2225,Jordan,Fernando,1458,Sports & Outdoors,2022-11-25,20,Delivered,SC,1255,1528,273,Priscilla,
2226,Baker,Marley,1459,Home & Kitchen,2022-11-01,14,Delivered,FL,720,895,175,Terrence,
2227,Sanders,Lukas,1460,Books,2022-11-20,16,Shipped,SC,485,547,62,Kelly,
2228,Orozco,River,1461,Electronics,2022-11-28,4,Delivered,GA,150,178,28,Terrence,
2229,Nuñez,Mackenzie,1462,Clothing,2022-11-29,1,Delivered,NC,415,504,89,Brian,
2230,Dixon,Stevie,1463,Home & Kitchen,2022-11-23,18,Delivered,SC,415,485,70,Kelly,
2231,Spencer,Rosemary,1464,Personal Care,2022-11-19,17,Delivered,LA,805,910,105,Kelly,
2232,Ellison,Zayn,1465,Pets,2022-11-19,13,In Transit,AL,1475,1673,198,Brian,
2233,Santiago,Kobe,1466,Clothing,2022-11-09,10,Shipped,LA,505,643,138,Brian,
2234,Bean,Cataleya,1467,Clothing,2022-11-05,17,Delivered,SC,550,649,99,Priscilla,
2235,Blevins,Collin,1468,Clothing,2022-11-05,10,Delivered,NC,1385,1619,234,Daniel,
2236,Jordan,Daisy,1469,Books,2022-11-29,3,Shipped,AL,385,428,43,Terrence,
2237,Burton,Grady,1470,Personal Care,2022-11-08,4,Shipped,GA,1045,1183,138,Kelly,
2238,Jacobs,Thomas,1471,Pets,2022-11-22,7,Delivered,NC,190,224,34,Kelly,
2239,Garza,Natalia,1472,Clothing,2022-11-13,5,Delivered,SC,775,877,102,Priscilla,
2240,Newman,Celine,1473,Electronics,2022-11-19,14,Delivered,GA,490,606,116,Priscilla,
2241,Robbins,Alex,1474,Home & Kitchen,2022-11-03,19,Shipped,NC,425,489,64,Terrence,
2242,Sexton,Meadow,1475,Clothing,2022-11-18,18,Delivered,SC,65,74,9,Brian,
2243,Ponce,Lucille,1476,Personal Care,2022-11-14,19,Delivered,GA,1005,1158,153,Kelly,
2244,Gonzales,Cairo,1477,Clothing,2022-11-05,20,Shipped,GA,515,591,76,Terrence,
2245,Mejia,Desmond,1478,Pets,2022-11-02,3,Delivered,GA,1070,1267,197,Terrence,
2246,Foster,Joy,1479,Clothing,2022-11-25,16,Shipped,NC,445,550,105,Brian,
2247,Bowers,Elaina,1480,Home & Kitchen,2022-11-27,4,Delivered,SC,1440,1676,236,Terrence,
2248,Frazier,Ella,1481,Sports & Outdoors,2022-11-13,9,Shipped,LA,1255,1475,220,Priscilla,
2249,Sparks,Christian,1482,Electronics,2022-11-21,17,Delivered,FL,1155,1316,161,Priscilla,
2250,Villarreal,Damian,1483,Electronics,2022-11-24,9,Delivered,LA,1430,1775,345,Brian,
2251,Acevedo,King,1484,Pets,2022-11-12,16,Cancelled,NC,685,823,138,Kelly,Defective
2252,Lozano,Lorenzo,1485,Clothing,2022-11-02,19,Cancelled,AL,735,855,120,Brian,Quality Issue
2253,Mcpherson,Tucker,1486,Books,2022-11-26,2,Shipped,FL,1160,1433,273,Terrence,
2254,Blankenship,Jade,1487,Personal Care,2022-11-10,5,Shipped,AL,835,937,102,Terrence,
2255,Riley,Amaya,1488,Clothing,2022-11-22,19,Delivered,FL,1095,1204,109,Daniel,
2256,Bruce,Adan,1489,Electronics,2022-11-24,13,Cancelled,FL,1045,1296,251,Kelly,Received Wrong Item
2257,Williams,Alessandra,1490,Books,2022-11-26,18,Delivered,FL,935,1203,268,Priscilla,
2258,Weiss,Gideon,1491,Clothing,2022-11-09,16,Shipped,GA,715,805,90,Kelly,
2259,Bowen,Ryker,1492,Pets,2022-11-14,16,Shipped,SC,225,288,63,Kelly,
2260,Dorsey,Callen,1493,Sports & Outdoors,2022-11-27,9,Delivered,NC,1275,1484,209,Kelly,
2261,Hartman,Manuel,1494,Electronics,2022-11-04,10,Shipped,GA,885,1099,214,Terrence,
2262,Coleman,Brian,1495,Clothing,2022-11-13,16,Delivered,AL,1450,1877,427,Brian,
2263,Huang,Amanda,1496,Personal Care,2022-11-16,15,Delivered,LA,210,268,58,Priscilla,
2264,Jacobs,Marlee,1497,Electronics,2022-11-04,4,In Transit,GA,645,810,165,Daniel,
2265,Mcpherson,Xiomara,1498,Home & Kitchen,2022-11-14,8,Delivered,LA,1425,1819,394,Brian,
2266,Blevins,Logan,1499,Sports & Outdoors,2022-11-18,10,Delivered,SC,330,413,83,Terrence,
2267,Kaur,Athena,1500,Sports & Outdoors,2022-11-20,10,Shipped,GA,1285,1617,332,Daniel,
2268,Conley,Elsie,1501,Sports & Outdoors,2022-11-18,13,Delivered,LA,1020,1286,266,Kelly,
2269,Kramer,Emersyn,1502,Electronics,2022-11-18,6,Delivered,GA,120,145,25,Terrence,
2270,Crosby,Talia,1503,Personal Care,2022-11-06,2,Cancelled,AL,875,1009,134,Kelly,Unsatisfied
2271,Carson,Charli,1504,Pets,2022-11-26,14,Delivered,SC,220,244,24,Priscilla,
2272,Duran,Emilia,1505,Electronics,2022-11-19,1,Shipped,LA,80,101,21,Priscilla,
2273,Velasquez,Collin,1506,Clothing,2022-11-29,15,Delivered,GA,1190,1538,348,Terrence,
2274,Booker,Elise,1507,Sports & Outdoors,2022-11-29,5,Shipped,AL,530,662,132,Brian,
2275,Sharp,Austin,1508,Sports & Outdoors,2022-11-03,17,Delivered,SC,575,680,105,Daniel,
2276,Harding,Walter,1509,Home & Kitchen,2022-11-17,3,Delivered,NC,1270,1523,253,Brian,
2277,Lowery,Isabelle,1510,Electronics,2022-11-16,2,Delivered,GA,875,995,120,Priscilla,
2278,Huang,Lexi,1511,Books,2022-11-28,3,Delivered,LA,715,877,162,Daniel,
2279,Byrd,Charlotte,1512,Personal Care,2022-11-22,7,Delivered,NC,1145,1344,199,Daniel,
2280,Peters,Selah,1513,Personal Care,2022-11-02,18,Shipped,AL,1305,1447,142,Kelly,
2281,Estes,Genesis,1514,Home & Kitchen,2022-11-17,3,Shipped,FL,220,249,29,Brian,
2282,Dodson,Noah,1515,Personal Care,2022-11-22,20,Cancelled,AL,465,523,58,Kelly,Received Wrong Item
2283,Chandler,Gideon,1516,Personal Care,2022-11-13,14,Cancelled,FL,1455,1828,373,Priscilla,Quality Issue
2284,Kane,Nolan,1517,Books,2022-11-08,9,Delivered,GA,465,595,130,Kelly,
2285,Logan,Kimberly,1518,Sports & Outdoors,2022-11-11,4,Delivered,AL,385,423,38,Terrence,
2286,Beil,Kaleb,1519,Books,2022-11-26,4,Shipped,AL,765,919,154,Daniel,
2287,Gibbs,Patrick,1520,Electronics,2022-11-29,7,Shipped,FL,830,1004,174,Brian,
2288,Gallagher,Lennox,1521,Pets,2022-11-04,7,Shipped,AL,905,1134,229,Brian,
2289,Landry,Liam,1522,Pets,2022-11-15,17,Shipped,NC,1430,1779,349,Brian,
2290,Horn,Damien,1523,Personal Care,2022-11-16,15,Shipped,LA,585,701,116,Brian,
2291,Black,Kimberly,1524,Clothing,2022-11-14,10,Delivered,AL,1045,1218,173,Kelly,
2292,Donovan,Denver,1525,Pets,2022-11-16,12,Cancelled,GA,610,678,68,Priscilla,Quality Issue
2293,Hunter,Luna,1526,Electronics,2022-11-06,6,Delivered,SC,1370,1758,388,Priscilla,
2294,Stanton,Piper,1527,Books,2022-11-13,15,Cancelled,GA,545,682,137,Brian,Received Wrong Item
2295,Bartlett,Manuel,1528,Sports & Outdoors,2022-11-30,8,Delivered,LA,1325,1583,258,Kelly,
2296,Nolan,Cooper,1529,Home & Kitchen,2022-11-14,14,Shipped,FL,310,370,60,Brian,
2297,Strong,Oaklee,1530,Pets,2022-11-06,12,Shipped,GA,990,1128,138,Terrence,
2298,Sellers,Gael,1531,Clothing,2022-11-06,17,Delivered,FL,300,386,86,Kelly,
2299,Prince,Willa,1532,Personal Care,2022-11-07,11,Delivered,GA,610,734,124,Priscilla,
2300,Flowers,Killian,1533,Personal Care,2022-11-19,6,In Transit,AL,75,96,21,Priscilla,
2301,Henry,Cora,1534,Home & Kitchen,2022-11-19,19,Shipped,FL,865,1078,213,Daniel,
2302,Nash,Hayden,1535,Books,2022-11-01,14,Delivered,SC,510,592,82,Daniel,
